user_id,climb_id,star_rating,Unnamed: 0
106935595,106127133,3.0,106127133_106935595
106935595,106341751,4.0,106341751_106935595
106935843,105999228,4.0,105999228_106935843
106935843,106051974,2.0,106051974_106935843
106935843,106318042,3.0,106318042_106935843
106936060,105870336,3.0,105870336_106936060
106936060,105890099,4.0,105890099_106936060
106936060,105891677,2.0,105891677_106936060
106936540,106417638,3.0,106417638_106936540
106936540,106548900,2.0,106548900_106936540
106936540,106796772,2.0,106796772_106936540
106936938,107091441,4.0,107091441_106936938
106936938,107315322,3.0,107315322_106936938
106936938,107398346,4.0,107398346_106936938
106938359,106820788,3.0,106820788_106938359
106938359,106890619,4.0,106890619_106938359
106938359,106934930,1.0,106934930_106938359
106939061,106853477,2.0,106853477_106939061
106939061,107478537,3.0,107478537_106939061
106939061,108054353,3.0,108054353_106939061
106940732,106577678,3.0,106577678_106940732
106940732,108184522,2.0,108184522_106940732
106940732,108184552,3.0,108184552_106940732
106941307,107489926,3.0,107489926_106941307
106941307,107509741,2.0,107509741_106941307
106941307,107753621,3.0,107753621_106941307
106941753,106263209,4.0,106263209_106941753
106941753,106590696,3.0,106590696_106941753
106941753,106596612,2.0,106596612_106941753
106942162,106466173,1.0,106466173_106942162
106942162,107233006,2.0,107233006_106942162
106942162,107339211,3.0,107339211_106942162
106942395,106388268,2.0,106388268_106942395
106942395,106388279,3.0,106388279_106942395
106942395,106956365,2.0,106956365_106942395
106942612,108331633,1.0,108331633_106942612
106942612,108425035,4.0,108425035_106942612
106942612,109335383,2.0,109335383_106942612
106942628,106444616,3.0,106444616_106942628
106942628,106583970,3.0,106583970_106942628
106942628,106589851,3.0,106589851_106942628
106942836,106204630,2.0,106204630_106942836
106942836,106433971,2.0,106433971_106942836
106942836,107765685,4.0,107765685_106942836
106943598,105811032,2.0,105811032_106943598
106943598,105812271,3.0,105812271_106943598
106943598,107754177,2.0,107754177_106943598
106943889,105923032,2.0,105923032_106943889
106943889,105944541,2.0,105944541_106943889
106943889,106076229,2.0,106076229_106943889
106944348,107294745,1.0,107294745_106944348
106944348,107394091,2.0,107394091_106944348
106944348,107726829,1.0,107726829_106944348
106945549,105973381,3.0,105973381_106945549
106945549,106008982,3.0,106008982_106945549
106945549,108169496,3.0,108169496_106945549
106945745,106544678,3.0,106544678_106945745
106945745,106828760,3.0,106828760_106945745
106945745,107208763,3.0,107208763_106945745
106945844,106774200,2.0,106774200_106945844
106945844,106783145,3.0,106783145_106945844
106945844,106996981,3.0,106996981_106945844
106945872,108544422,3.0,108544422_106945872
106945872,109164554,2.0,109164554_106945872
106945872,109164586,2.0,109164586_106945872
106946152,108283620,2.0,108283620_106946152
106946152,108283626,2.0,108283626_106946152
106946152,108283635,2.0,108283635_106946152
106946154,107776858,4.0,107776858_106946154
106946154,108273586,4.0,108273586_106946154
106946947,107164879,3.0,107164879_106946947
106946947,107179875,3.0,107179875_106946947
106946947,107598703,3.0,107598703_106946947
106947927,106286280,2.0,106286280_106947927
106947927,106448656,2.0,106448656_106947927
106947927,106712455,2.0,106712455_106947927
106949749,106760212,3.0,106760212_106949749
106949749,106961673,3.0,106961673_106949749
106949749,107339211,3.0,107339211_106949749
106949968,105902833,1.0,105902833_106949968
106949968,106346381,4.0,106346381_106949968
106949968,106819285,2.0,106819285_106949968
106950123,106410750,2.0,106410750_106950123
106950123,106456688,3.0,106456688_106950123
106950123,106958115,1.0,106958115_106950123
106951836,107313889,2.0,107313889_106951836
106951836,107878537,2.0,107878537_106951836
106951836,108258135,3.0,108258135_106951836
106951865,107569386,3.0,107569386_106951865
106951865,107746557,3.0,107746557_106951865
106951865,108735290,4.0,108735290_106951865
106951875,107505770,3.0,107505770_106951875
106951875,107695666,3.0,107695666_106951875
106951875,108597033,3.0,108597033_106951875
106952362,105951927,3.0,105951927_106952362
106952362,106431855,3.0,106431855_106952362
106952362,107010455,4.0,107010455_106952362
106952502,107418517,4.0,107418517_106952502
106952502,107418532,4.0,107418532_106952502
106952502,107645399,3.0,107645399_106952502
106953646,107176433,1.0,107176433_106953646
106953646,107176443,1.0,107176443_106953646
106953646,107177396,2.0,107177396_106953646
106953954,107201641,4.0,107201641_106953954
106953954,107755425,3.0,107755425_106953954
106953954,107835392,3.0,107835392_106953954
106953981,107028692,3.0,107028692_106953981
106953981,107057814,3.0,107057814_106953981
106953981,107965914,3.0,107965914_106953981
106954045,106994524,3.0,106994524_106954045
106954045,106994606,2.0,106994606_106954045
106954045,106994617,2.0,106994617_106954045
106954371,108258135,3.0,108258135_106954371
106954371,109585393,3.0,109585393_106954371
106954371,110250784,2.0,110250784_106954371
106955014,108548398,4.0,108548398_106955014
106955340,106980571,3.0,106980571_106955340
106955340,107200905,4.0,107200905_106955340
106955340,107836173,3.0,107836173_106955340
106956424,107151139,3.0,107151139_106956424
106956424,108158339,2.0,108158339_106956424
106956424,108167452,1.0,108167452_106956424
106956714,105799779,3.0,105799779_106956714
106956714,105804852,4.0,105804852_106956714
106956714,105810464,2.0,105810464_106956714
106957118,107294665,2.0,107294665_106957118
106957118,107562004,3.0,107562004_106957118
106957265,108999586,2.0,108999586_106957265
106957265,109586856,2.0,109586856_106957265
106957265,110494969,3.0,110494969_106957265
106958111,105812947,3.0,105812947_106958111
106958111,105910030,3.0,105910030_106958111
106958111,106547455,3.0,106547455_106958111
106958356,105990007,1.0,105990007_106958356
106958356,105990011,1.0,105990011_106958356
106958356,105990019,1.0,105990019_106958356
106958423,105926028,3.0,105926028_106958423
106958423,106042488,4.0,106042488_106958423
106958423,106252692,4.0,106252692_106958423
106958810,107200666,1.0,107200666_106958810
106958810,107213674,2.0,107213674_106958810
106958810,107227969,2.0,107227969_106958810
106958966,107813851,2.0,107813851_106958966
106958966,107934846,2.0,107934846_106958966
106958966,108591000,3.0,108591000_106958966
106960383,105956387,4.0,105956387_106960383
106960383,106056189,2.0,106056189_106960383
106960383,106287717,2.0,106287717_106960383
106961386,108015808,2.0,108015808_106961386
106961386,108055451,3.0,108055451_106961386
106961386,108147893,2.0,108147893_106961386
106961498,107028692,4.0,107028692_106961498
106961498,107052309,4.0,107052309_106961498
106961498,107507289,2.0,107507289_106961498
106961625,105956851,3.0,105956851_106961625
106961625,105956860,3.0,105956860_106961625
106961625,106023792,2.0,106023792_106961625
106961703,107265630,2.0,107265630_106961703
106961703,107265638,3.0,107265638_106961703
106961703,107392729,4.0,107392729_106961703
106961798,106316700,3.0,106316700_106961798
106961798,106520367,3.0,106520367_106961798
106961798,106978922,2.0,106978922_106961798
106962670,107339757,2.0,107339757_106962670
106962670,107526397,2.0,107526397_106962670
106962670,107528888,2.0,107528888_106962670
106963464,105981506,4.0,105981506_106963464
106963464,105982858,2.0,105982858_106963464
106963464,108020360,3.0,108020360_106963464
106963929,106492328,3.0,106492328_106963929
106963929,106937689,3.0,106937689_106963929
106963929,107201641,4.0,107201641_106963929
106964179,107433219,2.0,107433219_106964179
106964179,107945505,4.0,107945505_106964179
106964179,107968630,3.0,107968630_106964179
106965645,107008221,4.0,107008221_106965645
106965645,107034924,3.0,107034924_106965645
106965645,107424504,1.0,107424504_106965645
106966520,106561981,3.0,106561981_106966520
106966520,106795219,2.0,106795219_106966520
106966520,107214748,2.0,107214748_106966520
106967283,110651594,1.0,110651594_106967283
106967283,110964463,4.0,110964463_106967283
106967283,110964570,2.0,110964570_106967283
106967373,107673165,3.0,107673165_106967373
106967373,107968441,3.0,107968441_106967373
106967373,108295595,3.0,108295595_106967373
106967794,107946892,4.0,107946892_106967794
106967794,107946901,3.0,107946901_106967794
106967794,108011447,2.0,108011447_106967794
106967939,108112275,2.0,108112275_106967939
106967939,108167452,1.0,108167452_106967939
106967939,108544422,2.0,108544422_106967939
106968845,107171252,2.0,107171252_106968845
106968845,107542244,3.0,107542244_106968845
106968845,107556021,3.0,107556021_106968845
106969328,105870860,3.0,105870860_106969328
106969328,105966312,3.0,105966312_106969328
106969328,106532687,3.0,106532687_106969328
106970086,105983934,3.0,105983934_106970086
106970086,106635492,2.0,106635492_106970086
106970086,106802634,2.0,106802634_106970086
106970637,105868022,4.0,105868022_106970637
106970637,105919554,4.0,105919554_106970637
106970637,106069022,4.0,106069022_106970637
106970957,108011471,4.0,108011471_106970957
106970957,108396166,3.0,108396166_106970957
106970957,108426672,3.0,108426672_106970957
106971070,106602585,4.0,106602585_106971070
106971070,106971393,3.0,106971393_106971070
106971070,107282255,2.0,107282255_106971070
106971875,106884452,2.0,106884452_106971875
106971875,106969178,1.0,106969178_106971875
106971875,107208914,3.0,107208914_106971875
106972526,106121848,3.0,106121848_106972526
106972526,106186464,3.0,106186464_106972526
106972526,106264981,2.0,106264981_106972526
106974389,107584298,2.0,107584298_106974389
106974389,107598703,2.0,107598703_106974389
106974860,107612159,2.0,107612159_106974860
106974860,107793518,3.0,107793518_106974860
106974860,109253292,3.0,109253292_106974860
106974996,106379882,3.0,106379882_106974996
106974996,106412481,4.0,106412481_106974996
106974996,107965914,4.0,107965914_106974996
106975561,107856672,4.0,107856672_106975561
106975561,107950501,3.0,107950501_106975561
106975561,108015808,3.0,108015808_106975561
106975876,107504667,2.0,107504667_106975876
106975876,107933321,1.0,107933321_106975876
106975876,107950501,3.0,107950501_106975876
106976116,106615908,3.0,106615908_106976116
106976116,106745525,4.0,106745525_106976116
106976116,106796348,3.0,106796348_106976116
106976632,107218088,4.0,107218088_106976632
106976632,107239977,2.0,107239977_106976632
106976632,107858816,3.0,107858816_106976632
106978196,107128940,1.0,107128940_106978196
106978196,107156548,3.0,107156548_106978196
106978196,107461463,2.0,107461463_106978196
106978267,107296135,2.0,107296135_106978267
106978267,107684861,3.0,107684861_106978267
106978267,107685747,3.0,107685747_106978267
106978643,109028752,3.0,109028752_106978643
106978643,109164586,3.0,109164586_106978643
106978643,109289996,2.0,109289996_106978643
106978809,107652289,2.0,107652289_106978809
106978809,107666147,2.0,107666147_106978809
106978809,108042909,3.0,108042909_106978809
106979090,106580249,1.0,106580249_106979090
106979090,106614620,2.0,106614620_106979090
106979090,106614626,3.0,106614626_106979090
106979194,105961561,4.0,105961561_106979194
106979194,106316700,2.0,106316700_106979194
106979194,107339211,2.0,107339211_106979194
106980350,107902591,4.0,107902591_106980350
106980350,107945924,2.0,107945924_106980350
106980350,108668668,4.0,108668668_106980350
106980705,107312510,3.0,107312510_106980705
106980705,107836173,2.0,107836173_106980705
106980705,108325222,2.0,108325222_106980705
106980970,105862881,2.0,105862881_106980970
106980970,105872317,4.0,105872317_106980970
106980970,105915125,3.0,105915125_106980970
106981398,106619039,2.0,106619039_106981398
106981398,107651204,2.0,107651204_106981398
106981398,107673203,2.0,107673203_106981398
106981430,106534685,3.0,106534685_106981430
106981430,106594953,4.0,106594953_106981430
106981430,106605409,3.0,106605409_106981430
106981854,105862660,2.0,105862660_106981854
106981854,105869491,3.0,105869491_106981854
106981854,106900209,1.0,106900209_106981854
106981917,106128192,1.0,106128192_106981917
106981917,106480652,1.0,106480652_106981917
106981917,107494500,2.0,107494500_106981917
106983134,107491514,3.0,107491514_106983134
106983134,107521176,2.0,107521176_106983134
106983134,108259921,2.0,108259921_106983134
106983273,108126873,2.0,108126873_106983273
106983273,108255797,3.0,108255797_106983273
106983273,108281779,3.0,108281779_106983273
106983776,107156548,3.0,107156548_106983776
106983776,108167469,4.0,108167469_106983776
106983776,110312893,3.0,110312893_106983776
106984652,106921616,2.0,106921616_106984652
106984652,107301050,4.0,107301050_106984652
106984652,108540528,3.0,108540528_106984652
106984939,107889556,3.0,107889556_106984939
106984939,108066328,4.0,108066328_106984939
106984939,108097799,4.0,108097799_106984939
106985163,106808657,2.0,106808657_106985163
106985163,106810685,3.0,106810685_106985163
106985163,106812797,2.0,106812797_106985163
106985188,106434255,2.0,106434255_106985188
106985188,106434872,3.0,106434872_106985188
106985188,106736813,4.0,106736813_106985188
106985478,106351219,4.0,106351219_106985478
106985478,106565238,4.0,106565238_106985478
106985478,106598809,2.0,106598809_106985478
106985591,106663255,3.0,106663255_106985591
106985591,106819366,3.0,106819366_106985591
106985591,106820038,4.0,106820038_106985591
106985791,107155749,3.0,107155749_106985791
106985791,107185274,3.0,107185274_106985791
106985791,107219245,4.0,107219245_106985791
106986360,109949364,2.0,109949364_106986360
106986360,109949529,2.0,109949529_106986360
106986360,109949536,2.0,109949536_106986360
106986367,106514064,4.0,106514064_106986367
106986367,107007720,3.0,107007720_106986367
106986367,107933074,2.0,107933074_106986367
106987190,107339757,2.0,107339757_106987190
106987190,108151365,4.0,108151365_106987190
106987190,110422588,3.0,110422588_106987190
106987273,106661331,1.0,106661331_106987273
106987273,106838447,2.0,106838447_106987273
106987273,107148146,2.0,107148146_106987273
106987860,106539493,4.0,106539493_106987860
106987860,106589110,2.0,106589110_106987860
106987860,106621804,3.0,106621804_106987860
106988369,106757206,1.0,106757206_106988369
106988369,106757210,2.0,106757210_106988369
106988369,107959348,2.0,107959348_106988369
106989253,108143924,2.0,108143924_106989253
106989253,108304345,3.0,108304345_106989253
106989253,108528338,3.0,108528338_106989253
106989384,107132484,3.0,107132484_106989384
106989384,107203331,1.0,107203331_106989384
106989384,107892930,4.0,107892930_106989384
106989427,106738432,2.0,106738432_106989427
106989427,106959077,4.0,106959077_106989427
106989427,106959982,4.0,106959982_106989427
106989995,106662650,2.0,106662650_106989995
106989995,106927842,4.0,106927842_106989995
106989995,107064103,4.0,107064103_106989995
106990081,106165650,3.0,106165650_106990081
106990081,106495063,3.0,106495063_106990081
106990081,106703771,2.0,106703771_106990081
106990190,106954613,2.0,106954613_106990190
106990190,107279098,1.0,107279098_106990190
106990190,107797672,1.0,107797672_106990190
106990659,106945094,2.0,106945094_106990659
106990659,107892252,3.0,107892252_106990659
106990659,109346318,3.0,109346318_106990659
106992121,107384080,3.0,107384080_106992121
106992121,107384091,3.0,107384091_106992121
106992121,107829637,4.0,107829637_106992121
106992957,105916686,3.0,105916686_106992957
106992957,105956208,3.0,105956208_106992957
106992957,105968232,2.0,105968232_106992957
106993942,107200257,2.0,107200257_106993942
106993942,107303312,4.0,107303312_106993942
106993942,107755425,3.0,107755425_106993942
106994303,106663898,1.0,106663898_106994303
106994303,108129833,2.0,108129833_106994303
106994303,108143932,3.0,108143932_106994303
106994410,105764985,3.0,105764985_106994410
106994410,106071688,3.0,106071688_106994410
106994410,106982230,3.0,106982230_106994410
106994427,106754188,4.0,106754188_106994427
106994427,107120893,3.0,107120893_106994427
106994427,107760393,4.0,107760393_106994427
106994750,106777936,3.0,106777936_106994750
106994750,106908133,4.0,106908133_106994750
106994750,106920914,3.0,106920914_106994750
106995187,107026294,3.0,107026294_106995187
106995187,107422751,2.0,107422751_106995187
106995187,108541445,2.0,108541445_106995187
106995775,106263209,3.0,106263209_106995775
106995775,106601197,2.0,106601197_106995775
106995775,106644184,3.0,106644184_106995775
106997974,106124672,3.0,106124672_106997974
106997974,106182282,4.0,106182282_106997974
106997974,106294412,2.0,106294412_106997974
106998548,107489512,4.0,107489512_106998548
106998548,107505523,3.0,107505523_106998548
106998548,107832315,1.0,107832315_106998548
106999101,105964619,3.0,105964619_106999101
106999101,105966312,3.0,105966312_106999101
106999101,106091805,2.0,106091805_106999101
106999201,106673417,3.0,106673417_106999201
106999201,106959982,4.0,106959982_106999201
106999201,107641972,2.0,107641972_106999201
106999733,106970281,2.0,106970281_106999733
106999733,107098017,0.0,107098017_106999733
106999733,107755425,3.0,107755425_106999733
106999805,105944381,2.0,105944381_106999805
106999805,105963118,1.0,105963118_106999805
106999805,105966917,2.0,105966917_106999805
106999814,107285406,4.0,107285406_106999814
106999814,107692741,4.0,107692741_106999814
106999814,108068440,3.0,108068440_106999814
107000115,106795785,2.0,106795785_107000115
107000115,106807953,4.0,106807953_107000115
107000115,107560544,1.0,107560544_107000115
107001175,105722350,3.0,105722350_107001175
107001175,105722359,3.0,105722359_107001175
107001175,105724441,2.0,105724441_107001175
107001378,105822353,4.0,105822353_107001378
107001378,106255438,3.0,106255438_107001378
107001378,106633246,4.0,106633246_107001378
107002071,106375205,4.0,106375205_107002071
107002071,106512297,4.0,106512297_107002071
107002071,106683237,3.0,106683237_107002071
107002494,108323979,4.0,108323979_107002494
107002494,108323984,3.0,108323984_107002494
107002494,108579255,1.0,108579255_107002494
107002528,107828963,3.0,107828963_107002528
107002528,108597033,3.0,108597033_107002528
107002528,109039598,3.0,109039598_107002528
107002800,106082779,2.0,106082779_107002800
107002800,106768707,3.0,106768707_107002800
107002800,106836200,1.0,106836200_107002800
107002874,107151134,2.0,107151134_107002874
107002874,108468080,2.0,108468080_107002874
107002874,108472943,2.0,108472943_107002874
107003581,107238381,3.0,107238381_107003581
107003581,108069896,3.0,108069896_107003581
107003581,108295386,3.0,108295386_107003581
107004327,106399158,2.0,106399158_107004327
107004327,106622899,3.0,106622899_107004327
107004327,107550104,2.0,107550104_107004327
107005232,105762684,1.0,105762684_107005232
107005232,105957789,2.0,105957789_107005232
107005232,107068739,2.0,107068739_107005232
107006657,106455730,1.0,106455730_107006657
107006657,106883120,3.0,106883120_107006657
107006657,107265652,3.0,107265652_107006657
107007040,106450177,3.0,106450177_107007040
107007040,107398332,1.0,107398332_107007040
107007040,107569386,2.0,107569386_107007040
107007434,106915496,4.0,106915496_107007434
107007434,107183630,1.0,107183630_107007434
107007434,107183640,2.0,107183640_107007434
107007527,105921881,3.0,105921881_107007527
107007527,106644184,3.0,106644184_107007527
107007527,107201641,4.0,107201641_107007527
107008092,106417654,2.0,106417654_107008092
107008092,106432787,4.0,106432787_107008092
107008092,107028692,4.0,107028692_107008092
107008471,107006287,2.0,107006287_107008471
107008471,107039182,2.0,107039182_107008471
107008471,107230326,2.0,107230326_107008471
107009084,107094737,1.0,107094737_107009084
107009084,107331227,3.0,107331227_107009084
107009084,107795838,2.0,107795838_107009084
107009265,106356523,3.0,106356523_107009265
107009265,106356547,2.0,106356547_107009265
107009265,107285980,4.0,107285980_107009265
107009875,106837753,3.0,106837753_107009875
107009875,106950290,3.0,106950290_107009875
107009875,107537636,2.0,107537636_107009875
107011417,107385652,2.0,107385652_107011417
107011417,107701396,2.0,107701396_107011417
107011417,107747731,2.0,107747731_107011417
107011488,106649113,3.0,106649113_107011488
107011488,106718260,3.0,106718260_107011488
107011488,107183590,2.0,107183590_107011488
107011842,107470135,2.0,107470135_107011842
107011842,107494500,3.0,107494500_107011842
107011842,107862200,3.0,107862200_107011842
107012952,108836860,3.0,108836860_107012952
107012952,108836942,2.0,108836942_107012952
107012952,108853933,4.0,108853933_107012952
107014384,107817811,2.0,107817811_107014384
107014384,107845085,0.0,107845085_107014384
107014384,108024059,3.0,108024059_107014384
107014962,106186328,3.0,106186328_107014962
107014962,106186338,2.0,106186338_107014962
107014962,107397849,4.0,107397849_107014962
107015158,106428171,0.0,106428171_107015158
107015158,106777895,2.0,106777895_107015158
107015158,106777915,3.0,106777915_107015158
107015240,107483073,1.0,107483073_107015240
107015240,107593567,4.0,107593567_107015240
107015240,107817811,2.0,107817811_107015240
107015445,105928187,3.0,105928187_107015445
107015445,106225137,4.0,106225137_107015445
107015445,106548900,2.0,106548900_107015445
107015796,108117365,3.0,108117365_107015796
107015796,108117401,3.0,108117401_107015796
107015796,108117584,2.0,108117584_107015796
107015893,106832225,2.0,106832225_107015893
107015893,106922243,2.0,106922243_107015893
107015893,107008221,4.0,107008221_107015893
107016005,106148465,3.0,106148465_107016005
107016005,106210200,3.0,106210200_107016005
107016005,106220088,3.0,106220088_107016005
107016133,106286280,2.0,106286280_107016133
107016133,107537571,2.0,107537571_107016133
107016133,107776409,2.0,107776409_107016133
107016185,107505770,3.0,107505770_107016185
107016185,107676048,3.0,107676048_107016185
107016185,107754156,2.0,107754156_107016185
107016396,107336284,4.0,107336284_107016396
107016396,107633000,3.0,107633000_107016396
107016396,108009997,2.0,108009997_107016396
107016978,107335718,3.0,107335718_107016978
107016978,107706099,3.0,107706099_107016978
107016978,110130825,2.0,110130825_107016978
107019871,106625231,2.0,106625231_107019871
107019871,107339211,2.0,107339211_107019871
107019871,107494500,4.0,107494500_107019871
107020260,106666248,3.0,106666248_107020260
107020260,107551458,3.0,107551458_107020260
107020260,107561338,3.0,107561338_107020260
107021522,105997572,2.0,105997572_107021522
107021522,106550126,2.0,106550126_107021522
107021522,106881403,2.0,106881403_107021522
107021741,106316341,3.0,106316341_107021741
107021741,106566557,2.0,106566557_107021741
107021741,107626964,2.0,107626964_107021741
107022474,107182911,3.0,107182911_107022474
107022474,107321383,4.0,107321383_107022474
107022474,108742776,2.0,108742776_107022474
107022572,106713565,2.0,106713565_107022572
107022572,107027055,3.0,107027055_107022572
107022572,107374627,2.0,107374627_107022572
107022753,106265903,4.0,106265903_107022753
107022753,106623532,3.0,106623532_107022753
107022753,106627453,3.0,106627453_107022753
107022803,107807510,2.0,107807510_107022803
107022803,108165689,2.0,108165689_107022803
107022803,108301541,2.0,108301541_107022803
107024268,106018270,4.0,106018270_107024268
107024268,106607543,4.0,106607543_107024268
107024268,107859542,4.0,107859542_107024268
107024511,106602017,2.0,106602017_107024511
107024511,106674883,3.0,106674883_107024511
107024511,106686067,1.0,106686067_107024511
107025325,106181978,3.0,106181978_107025325
107025325,106182255,2.0,106182255_107025325
107025325,106265903,4.0,106265903_107025325
107025661,107025424,1.0,107025424_107025661
107025661,107119773,3.0,107119773_107025661
107025661,107339211,2.0,107339211_107025661
107025924,106833001,4.0,106833001_107025924
107025924,106841862,2.0,106841862_107025924
107025924,107430523,3.0,107430523_107025924
107026078,106255084,2.0,106255084_107026078
107026078,106434115,2.0,106434115_107026078
107026078,106500340,3.0,106500340_107026078
107026497,106461172,4.0,106461172_107026497
107026497,106891706,4.0,106891706_107026497
107026497,106942184,2.0,106942184_107026497
107027376,107950501,4.0,107950501_107027376
107027376,108129240,2.0,108129240_107027376
107027376,108146823,1.0,108146823_107027376
107027962,108084203,4.0,108084203_107027962
107027962,108301230,4.0,108301230_107027962
107027962,108303966,4.0,108303966_107027962
107028300,107398346,3.0,107398346_107028300
107028300,107609133,1.0,107609133_107028300
107028300,107947835,2.0,107947835_107028300
107028340,106783845,3.0,106783845_107028340
107028340,107072603,2.0,107072603_107028340
107028340,107147274,2.0,107147274_107028340
107029006,106579024,3.0,106579024_107029006
107029006,106595578,3.0,106595578_107029006
107029006,107289391,1.0,107289391_107029006
107029301,105841382,4.0,105841382_107029301
107029301,105969527,3.0,105969527_107029301
107029301,106408159,3.0,106408159_107029301
107030406,106433971,3.0,106433971_107030406
107030406,106718688,2.0,106718688_107030406
107030406,107765685,4.0,107765685_107030406
107030540,106757206,2.0,106757206_107030540
107030540,106757210,3.0,106757210_107030540
107030540,107959348,2.0,107959348_107030540
107031463,106188769,4.0,106188769_107031463
107031463,106703654,3.0,106703654_107031463
107031463,106759846,3.0,106759846_107031463
107031985,106232767,3.0,106232767_107031985
107031985,106480421,2.0,106480421_107031985
107031985,106990696,1.0,106990696_107031985
107032078,107052329,2.0,107052329_107032078
107032078,107062767,1.0,107062767_107032078
107032078,107063494,1.0,107063494_107032078
107032224,106395441,4.0,106395441_107032224
107032224,106519981,3.0,106519981_107032224
107032224,106906236,2.0,106906236_107032224
107032345,106193133,3.0,106193133_107032345
107032345,106289316,1.0,106289316_107032345
107032345,106303375,3.0,106303375_107032345
107032446,106876099,4.0,106876099_107032446
107032446,107437204,4.0,107437204_107032446
107032446,107860456,3.0,107860456_107032446
107034187,106396579,3.0,106396579_107034187
107034187,106838447,3.0,106838447_107034187
107034187,108880498,3.0,108880498_107034187
107034760,108381188,2.0,108381188_107034760
107034760,108768795,4.0,108768795_107034760
107035186,106370235,2.0,106370235_107035186
107035186,106720034,1.0,106720034_107035186
107035186,106853354,3.0,106853354_107035186
107035847,106110136,3.0,106110136_107035847
107035847,106360071,4.0,106360071_107035847
107035847,106506935,2.0,106506935_107035847
107036187,106964844,3.0,106964844_107036187
107036187,107073613,4.0,107073613_107036187
107036187,107156609,4.0,107156609_107036187
107037124,106398272,3.0,106398272_107037124
107037124,107199683,3.0,107199683_107037124
107037124,107589394,2.0,107589394_107037124
107037894,107550295,3.0,107550295_107037894
107037894,107618376,4.0,107618376_107037894
107037894,109928434,4.0,109928434_107037894
107038171,106648486,2.0,106648486_107038171
107038171,107224735,3.0,107224735_107038171
107038171,107307900,3.0,107307900_107038171
107038913,106330560,3.0,106330560_107038913
107038913,106380559,3.0,106380559_107038913
107038913,106858564,3.0,106858564_107038913
107039055,106259705,2.0,106259705_107039055
107039055,106333948,1.0,106333948_107039055
107039055,106341417,3.0,106341417_107039055
107039359,106197192,4.0,106197192_107039359
107039359,106505501,4.0,106505501_107039359
107039359,106830697,3.0,106830697_107039359
107039443,106517013,3.0,106517013_107039443
107039443,106824109,2.0,106824109_107039443
107039443,107641438,3.0,107641438_107039443
107039524,105952181,4.0,105952181_107039524
107039524,106018168,4.0,106018168_107039524
107039524,107489512,4.0,107489512_107039524
107039941,106518769,2.0,106518769_107039941
107039941,106701638,3.0,106701638_107039941
107039941,106916663,2.0,106916663_107039941
107041196,107109746,2.0,107109746_107041196
107041196,107109773,2.0,107109773_107041196
107041196,107329265,4.0,107329265_107041196
107043617,108184552,3.0,108184552_107043617
107043617,108184692,4.0,108184692_107043617
107043617,109090935,2.0,109090935_107043617
107044201,108091202,2.0,108091202_107044201
107044201,108143910,1.0,108143910_107044201
107044201,108284980,2.0,108284980_107044201
107045204,106175266,3.0,106175266_107045204
107045204,106288088,2.0,106288088_107045204
107045204,107002590,2.0,107002590_107045204
107046047,107232271,3.0,107232271_107046047
107046047,107359008,1.0,107359008_107046047
107046047,108408374,2.0,108408374_107046047
107046125,106126208,3.0,106126208_107046125
107046125,106318958,4.0,106318958_107046125
107046125,107320972,3.0,107320972_107046125
107047436,106707592,4.0,106707592_107047436
107047436,107433219,2.0,107433219_107047436
107047436,107955694,2.0,107955694_107047436
107047675,106264981,3.0,106264981_107047675
107047675,106527208,3.0,106527208_107047675
107047675,106608202,3.0,106608202_107047675
107048168,106000607,3.0,106000607_107048168
107048168,106239437,4.0,106239437_107048168
107048168,106544622,3.0,106544622_107048168
107049721,105936066,3.0,105936066_107049721
107049721,106124672,3.0,106124672_107049721
107049721,106291286,3.0,106291286_107049721
107050213,106398045,4.0,106398045_107050213
107050213,106777936,3.0,106777936_107050213
107050213,106959668,2.0,106959668_107050213
107050730,105842443,1.0,105842443_107050730
107050730,106028197,3.0,106028197_107050730
107050730,106029592,2.0,106029592_107050730
107051524,106099039,3.0,106099039_107051524
107051524,106114872,3.0,106114872_107051524
107051524,106921616,3.0,106921616_107051524
107051650,108577066,1.0,108577066_107051650
107051650,108660764,2.0,108660764_107051650
107051650,108768800,2.0,108768800_107051650
107052343,107969709,3.0,107969709_107052343
107052343,108160253,2.0,108160253_107052343
107052343,109561784,4.0,109561784_107052343
107052529,107029417,3.0,107029417_107052529
107052529,107135475,4.0,107135475_107052529
107052529,107304319,3.0,107304319_107052529
107053126,106824795,2.0,106824795_107053126
107053126,106866127,2.0,106866127_107053126
107053126,107352012,3.0,107352012_107053126
107053533,106403137,1.0,106403137_107053533
107053533,106810822,1.0,106810822_107053533
107053533,107239645,0.0,107239645_107053533
107053586,106101259,3.0,106101259_107053586
107053586,106184848,2.0,106184848_107053586
107053586,106785247,2.0,106785247_107053586
107054525,106980525,1.0,106980525_107054525
107054525,107072897,2.0,107072897_107054525
107054525,107414229,2.0,107414229_107054525
107054992,106904349,3.0,106904349_107054992
107054992,106924736,2.0,106924736_107054992
107054992,107304319,4.0,107304319_107054992
107055104,107095325,2.0,107095325_107055104
107055104,107299736,2.0,107299736_107055104
107055104,107374627,3.0,107374627_107055104
107055333,106065612,3.0,106065612_107055333
107055333,107131362,3.0,107131362_107055333
107055333,107330285,3.0,107330285_107055333
